ID,性別,年齢,メッセージ人数,掲示板投稿数,被通報数,会員フラグ(プレミアム、ダイヤモンド),ニックネーム,身長,年収,資産,職業,体型,飲酒,喫煙,婚姻状況,居住地,交際タイプ,自己紹介,メッセージ送信可能フラグ,メッセージ送信済みフラグ,画像取得フラグ,登録日時,作成日時,更新日時
20581191803761,1,59,0,0,0,DIAMOND,そらのいろ,170～174cm,3000万円以上,5億円以上,会社経営,普通,飲む,時々吸う,既婚,東京都,,"田舎の中小企業の社長です。<br>
今まで真面目にコツコツと頑張ってきましたが、振り返ると全く遊びが無い人生で、人生に何か忘れ物をしてきたような気がします。<br>
たぶん、能力以上の仕事をしてしまい、気持ちに余裕が無かったのだと思います。<br>
<br>
気が付くのが遅すぎたような気もしますが、ここらで少し一休み・・・・<br>
人生の忘れ物を取り返しに行くお手伝いをして下さる方が欲しくなりました。<br>
<br>
地元では優等生なので怪しい遊びはできません。<br>
月に一度ペースで仕事で上京しますので、そんなときにお付き合いして下さる優しい方がいるといいな・・なんて夢見ています。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816359,2,19,20,1,0,,にれ,160～164cm,,,学生,普通,時々飲む,吸わない,独身,愛知県,まずは食事から,"初めまして、にれです。<br>
性格はめっぽう明るくて、「コロコロと表情が変っておもしろいね」と良く言われます。肩から背中にかけてのラインにこだわっています。<br>
こういうことは初めてだから、優しい人が見つかると嬉しいな。<br>
基本的に空いているのは平日の夜です。<br>
火曜と木曜は日によって昼間から空いています。<br>
楽しくお食事してくれるおじさまはいらっしゃいませんか？<br>
でも、次の日の授業に響くから終電までには帰りたいかも、、<br>
",true,false,true,2018-05-12,2018-05-14,2018-05-14
20581191792653,1,43,0,0,0,PREMIUM,株式投資業,165～169cm,2000万円以上,2億円以上,会社経営,普通,飲む,吸う,独身,福岡県,,"自分は福岡市でWEB通販系の会社経営をしています。　しかし田舎の出身です。<br>
<br>
大学院出て東京の一部上場の大手企業に勤めていましたが、成果を出したことと<br>
東京の人混みと、表面上の本音を言わない付き合いが苦手で、福岡に戻ってきました。<br>
<br>
福岡でも良い会社に入社しましたが、インターネット時代が始まり、化ける可能性を感じたのです。<br>
最初はアルバイトを入れて3人でインターネットが始まった時代に借金をして会社を立ち上げ、約20年経ちます。<br>
<br>
いろいろ挫折をし、2回ぐらい自殺を考えたこともあります。<br>
売上の低迷、人の裏切りや離反、その他の甘い言葉による騙しなど<br>
<br>
それも自分の勉強不足と思いながら、さまざまなマーケティング、マネジメント、広告の仕方<br>
ビジネス、自己啓発、投資法、節税、自己鍛錬など様々な分野の知識を学んできました。<br>
<br>
おかげで、スタッフは30名以上になり、スタッフからも好かれる男気経営者をしています。<br>
<br>
お金と時間はあるので、サイトで出会う自分の輝き方を知らない子にアドバイスや、<br>
実際のドレスアップやヘアチェンジなどを、友人の美容師やおしゃれな女友達に頼んで<br>
変えたりして、感謝されたりします。<br>
<br>
親が、あなたはどなたですか？と娘に言うんですから面白いですよね。（笑）<br>
<br>
私は、自分の似合う服や、格好や、生き方がわかってない子たちがもったいないと思います。<br>
似合う服と着たい服は違うし、ちょっとしたほんの冒険から、新しい人生がスタートするのだ<br>
ということをわかってほしいのです。<br>
<br>
だって、自分ももともと田舎出身で、福岡でスキルアップしていくうちに変わってきたのですから…<br>
<br>
今の時代、若い男性は中々自分から変わりにくいと思います。　自分を変えるための情報量が圧倒的に少ないのです。<br>
そのため女性が変わって輝いていくことにより、引っ張っていってあげるのがいいと思います。<br>
<br>
そのような変人ですので、おかげさまで多くの女性から飲みにつれてけとか、お話を聞きたいとか<br>
いろいろ教えてとか、いろいろたかられたりしています。<br>
まあ、いいんですけどね。（笑）<br>
<br>
女性も結婚がゴールと考えていますが、それは新しい人生のスタートなんです。<br>
自分の理想に叶うような男性は中々いませんし、競争率が非常に熾烈です。<br>
<br>
またどこに行けば会えるか、その男性にどうしたら好かれるか？<br>
<br>
これもすべてマーケッティングをしっていれば解決する話なのです。<br>
<br>
他の女性との差別化、相手の行動と心理のプロファイリング<br>
接遇マナーと身だしなみ、時と場合に応じての対応力、あと好かれるための人間力などです。<br>
<br>
実は、そのような勉強をしていくということは人生にとって非常に重要だと思っています。<br>
それを学んで来たので、いまのはたから見たら羨ましがられる福岡の成功者になっていると思います。<br>
<br>
話してみたい、お酒を飲ませろというオファーは受け付けていますので、ぜひご予約下さい。<br>
東京や大阪にも行きます。　海外は年間6～10回くらい行っています。　<br>
そろそろリゾート地に移住して、半々住む予定です。<br>
<br>
お酒を飲みながら以下のようなことを話します。<br>
・人生におけるマーケッティングについて<br>
・良い結婚相手の見つけ方<br>
・年収を上げる方法。　経営者に好かれる方法<br>
・面接に受かる方法<br>
・似合う服装や、髪型などの男の目から見たアドバイス<br>
・その他、海外ビジネスの話<br>
・いろいろな裏話など<br>
<br>
わりと面白がられていますよ。<br>
<br>
趣味　美味しい店サーチ・グルメ　　温泉巡り　スキューバーダイビング<br>
　　　　ゴルフ、年6～7回の海外逃亡、ペット鑑賞（柴犬とエビ）<br>
　　　　アンチエイジング<br>
<br>
特技：　アイデアのビジネス化、コンテンツ作成。　マーケッティング<br>
　　　　悩める女性の人生アドバイス業務、　肉食男性を作ること。<br>
<br>
性格：明るく、前向き、優しい、しかし本筋をズバリ言う辛口経営者<br>
　　　バカ笑いと気安く付き合える変人経営者です。<br>
<br>
座右の銘：　大人のサイフ、少年のココロ<br>
<br>
#福岡市中央区の最上階近い高層のタワーマンションにプライベートバーを開いてます。週2、3回オープンしてて、会員制です。<br>
女子は無料なので、おヒマな時は来てね。<br>
自分の予定がなければオープンさせます。<br>
私がいろいろ成功の法則などの相談に乗ります。<br>
<br>
----------------------------------------------------------------------------------------<br>
【自己紹介と成功へのロードマップ】<br>
<br>
私の生まれたのは、ガラの悪い街で、頭の悪い人が多い街です。<br>
いじめや喧嘩、窃盗などが多く、中学も荒れ放題でした。<br>
その中に同じず、早くこの町から抜け出したい。　またこの日本から抜け出して<br>
世界に飛び出したい。　60歳の時は海外に在住して悠々自適にくらしているのだと<br>
固く心に決め、それには勉強しかないと、勉強を趣味にする学生時代でした。<br>
恋愛とか、悪い遊びは大人になってからと心に決め、新しい知識を学ぶことはとても楽しかったですね。<br>
<br>
頭のいい大学に行き、悪い地区から抜けることができ、頭のレベルの高い友人たちもできたけど<br>
反対に、真面目でつまんない性格で、反対方向に進み、夜のバイトなどを良くしており、学生仲間には<br>
あまり入れなかったけど、夜の大人のリアルな世界が非常に興味をもてて、そのリアルを冷静に分析できた<br>
ことも今につながります。　安易に走らず、本分を忘れず、しっかり分析して、リスク管理を考えて行動する。<br>
<br>
ナンパ師の先輩にも会え、女性の扱い方、喜ばせ方もそこで学び、分析してきたと思います。<br>
学生仲間にはあまり評判は良くないですが、友人は非常に多かったですね。<br>
<br>
東京にて就職し、常識にとらわれないユニークな性格なので、さらに偏差値の高い奴らに嫌われて<br>
きました。　でも常識にとらわれない奇襲攻撃をする義経みたいな戦法でビジネスを闘い、所長には<br>
大変好かれました。　直属の上司は嫌っていましたがね。<br>
<br>
福岡に転職し、サラリーマンをしていましたが、なあなあの世界が嫌で、独立を実行しました。<br>
<br>
大借金を抱え、1年間に3日しか休まず、1月に5冊のビジネス書を読破し、<br>
エッセンスをノートにまとめる事を5年間続けたのです。<br>
<br>
これが、ビジネスマインド、マーケッティング脳になり、今の自分の基礎をつくったのです。<br>
<br>
そのビジネス脳でビジネスのPDCAを回し続け、ビジネスが大きくなってきたのです。<br>
大きくなるとともに、スタッフも増え、チームを作るために、自分が人間として成長しなくては<br>
いけなくなってきました。　チームの人たちから真のリーダーと認められないと会社の成長がありません・<br>
<br>
自分の利益や我欲より、他の人の利益、幸せ、面白がられ、楽しくさせることを学び実行してきました。<br>
<br>
その結果、ますます会社も大きくなり、スタッフも増え、売上も利益も上がり、結果自分に人脈も情報も<br>
富も帰ってきたのです。　おかげで自分は、自由に動け、海外でのべ1月～2月くらいは過ごせるようになったのです。<br>
<br>
理想的な人生になったなと思っています。<br>
しかし、まだまだ発展途上で、時代は進歩し続けているので、過去の成功体験に縛られていては<br>
置いて行かれ、落ちこぼれ、「あいつは落ちたよね。もう関わらないほうがいいよ。」と経営者仲間に<br>
言われかねません。　実際、会社が倒産し、そのような元経営者はたくさん見てきました。<br>
<br>
その特徴として、自分のことだけしか考えない、安易に安易に走り、情報を大事にせず、危機感を持たず<br>
今のままでいいと考えてきた方が大半です。<br>
<br>
時代は冷たい。　大抵の人はあなたの事はどうでもいいのです。　自分の事しか考えないのです。<br>
<br>
そのため自分がリスク管理をもって、学び、行動し、他人の利益のために働き、<br>
信用という無形資産を作ると、それがお金と、人脈という資産になって帰ってきます。<br>
<br>
人生の価値は、葬式に現れると考えています。<br>
自分の葬式でより多くの人に惜しまれるということがその人の価値でしょう。<br>
<br>
安易に走らず、学び続け、他人の為に、行動する事。　進化していくversion upを<br>
自分がしていくことです。<br>
<br>
恐れず、一歩自分の世界から抜けてみてください。　最初は不安です。<br>
他人を当てにせず、自分の力で切り開くのです。<br>
<br>
最初は暗い。　でもやがて夜は明ける。<br>
<br>
世界は広い。　どうせ住むなら広い世界がいい。<br>
それが刺激的です。　自分の世界観から飛び出してみてください。<br>
違う世界に行けば、また友達も変わってきます。　変わり続けて行くのです。<br>
<br>
時間は金持ちも貧乏な人にも平等です。<br>
無駄にしない事。　常に1年先、3年先、5年先、10年先、30年先に自分がどんな暮らしをしているか<br>
そのために、何を実行していかないといけないのかを、計画を立てて実行していくのです。<br>
<br>
それだけで、人生は変わると色んな成功者をみてて、そう思います。<br>
LETS　TRY!<br>
<br>
※お話を聞いてみたい方はどうぞ、メールください。<br>
　勇気出して、ポチッとな、と押すことです。<br>
  結構人生相談受け付けています。でも辛口なので、ご了承を。<br>
 たくさん来るため埋もれてしまうこともありますので、<br>
返事が無い場合は、催促くださいませ。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191799591,2,24,169,3,3,,あり1023,150～154cm,,,芸能関係,やや細め,時々飲む,吸わない,独身,東京都,相手に合わせる,"A〇女優してます。<br>
素敵な出会いを求めています。<br>
女の子2人も仲良くなれば可能です◎",true,false,true,2018-03-08,2018-05-14,2018-05-14
20581191525548,1,40,0,0,0,PREMIUM,ifuni,170～174cm,500万円以上,100万円以上,会社員,少し太め,時々飲む,吸う,独身,神奈川県,,"はじめまして！<br>
横浜で食事とかドライブできる方、よろしくお願いいたします。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191798120,2,29,33,0,0,,snowbee,155～159cm,,,その他,少し太め,飲む,吸わない,独身,東京都,まずは食事から,"パパ活初心者です！(業者ではありません！)<br>
わからないことまだまだたくさんあるので、お手間を取らせてしまったら申し訳ありません。<br>
都内の病院で働いています。<br>
行ったことのないところに連れていってくれたり、美味しいものを一緒に食べられたらなと思います✨<br>
よろしくお願いします。<br>
<br>
追記します。<br>
お手当いくら云々……よりも、自分が行けないようなところに連れて行ってくれることを重要と考えています。<br>
これまでの自分の狭い価値観を壊してくれるような感じ……がいいです。<br>
<br>
大人の関係については絶対なしとは考えておりませんが、かなり慎重な方であることはご留意ください。",true,false,true,2018-03-01,2018-05-14,2018-05-14
20581191816117,2,29,0,0,0,,ノドカ,160～164cm,,,アルバイト,太め,時々飲む,吸わない,独身,栃木県,まずは食事から,"サービス業で働いています。<br>
栃木在住、黒髪のセミロングでぽっちゃり系のアラサーです。<br>
見た目や性格からよくお母さんっぽいって言われます。<br>
コンサートや舞台を観に行くのが好きです。<br>
最近は写真にも興味があります。<br>
<br>
余裕のある落ち着いた方とゆっくりとお食事しながらお話を楽しみたいなと思っています。<br>
色々なお話を聞かせていただいたり聞いてもらいたいです。<br>
<br>
身の回りが落ち着かず中々自分のことに目を向けられないのですが、落ち着いた時にはネコカフェを開いてみたいなと考えています。<br>
<br>
5/19､20に所用で大阪に行きます。<br>
1~2時間程一緒にお食事できたら嬉しいです。",true,false,true,2018-05-11,2018-05-14,2018-05-14
14473066042798,2,26,3,0,0,,sora,150～154cm,,,アルバイト,普通,飲む,吸わない,独身,岐阜県,積極的,"普段出会えないようなひとと出会えたらいいなーと思って登録しました★<br>
いろんなこと経験したいです！<br>
<br>
まだ使い方がよくわからなくて不安ですが、よろしくお願いします*\(^o^)/*",true,false,true,2015-11-12,2018-05-14,2018-05-14
20581191805564,1,41,0,0,0,DIAMOND,maaasaa,165～169cm,2000万円以上,5000万円以上,会社経営,やや細め,飲む,吸わない,既婚,東京都,,"プロフィールを見てくださり、ありがとうございます。<br>
普段は不動産、飲食、医療系、SEなど幾つかの仕事を掛け持ちしています。できれば定期で深く、長くという関係が自分の希望ではありますが、まずはご飯やお酒を楽しみながら、ゆっくりとお話したいです。<br>
<br>
性格は穏やかで、外見は年齢より若く見えるとは言われます。（写真は非公開ですが、メッセージ頂ければ見られるようにいたします）趣味はジムワークとスポーツ観戦で、お酒は好きです。何でもイケますが、特にビールが好きでワインも勉強中です😅<br>
<br>
仕事や住まいの関係で、北関東か都内、旭川でお会いできるという方だと嬉しいです！メッセージ頂ければ必ず返信いたしますし、メッセージが苦手という方はお気に入りに入れて頂くだけでも嬉しいです😁",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191815229,2,28,12,0,0,,とも*,160～164cm,,,フリーランス,やや細め,飲む,時々吸う,独身,千葉県,まずは食事から,"はじめまして(^^)<br>
昼エステティシャン、夜はパチンコ屋さんでアルバイトしています。色々な国の美容の事を学びたいという目標があり、その為にアルバイトをして過ごしています。目標のためにたくさんの方とお話してアドバイスや相談をしていただける優しい方と出会えたらと思い登録しました。<br>
なので、大人の関係とかはちょっとご遠慮させていただきます…<br>
<br>
お酒とスイーツがすきです！<br>
一応喫煙者ですが、お酒の場以外ではあまり吸いません。<br>
<br>
<br>
お互いに楽しい時間を過ごせたらいいなと思っています♪<br>
お仕事の合間でのやりとりが殆どになってしまうと思うので、お返事がゆっくりになってしまうと思いますが…<br>
気軽にメッセージいただけるととっても嬉しいです！<br>
<br>
初心者なので至らない点もあるかと思いますが、宜しくお願い致します。",true,false,true,2018-05-09,2018-05-14,2018-05-14
20581191816510,1,35,0,0,0,PREMIUM,こたつむり,160～164cm,500万円以上,500万円以上,会社員,普通,時々飲む,吸わない,独身,宮城県,,"はじめまして。宮城のIT企業に勤めています。<br>
<br>
東京から引っ越してまだ二カ月足らず。<br>
宮城の良い所を教えてくださる方、一緒に探してくださる方、ぜひよろしくお願いします！",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191806806,2,28,32,0,0,,☆ゆ☆い☆,155～159cm,,,会社員,普通,時々飲む,時々吸う,独身,東京都,相手に合わせる,"はじめまして☆<br>
<br>
都内でOLをしています。<br>
<br>
旅行や美味しいものを食べるのが好きです。<br>
先日は隣のテーブルの知らない方に「ｽｺﾞｸおいしそうに食べるね！」と褒められ？ました笑。<br>
<br>
こんな自己紹介で良いのかわかりませんが宜しくお願いします😋",true,false,true,2018-04-06,2018-05-14,2018-05-14
20581191788384,1,39,0,0,0,PREMIUM,たかまる4121,180cm以上,1000万円以上,5億円以上,会社経営,普通,飲む,吸う,既婚,茨城県,,"ワインとゴルフが大好きな39歳です。<br>
各々の会社に社長はいますが、<br>
4社の会社を経営してます。<br>
仕事の関係で茨城県と千葉県を半々で生活しております。<br>
自分で言うのも何ですが女性に対しては真面目な方だと勝手に思ってます笑っ<br>
<br>
<br>
<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816291,2,18,2,0,0,,りおん*,155～159cm,,,会社員,太め,飲まない,吸わない,独身,大阪府,相手に合わせる,かなりのおデブですが仲良くしてくださる方を探しています😢,true,false,true,2018-05-12,2018-05-14,2018-05-14
20581191815683,1,46,0,0,0,PREMIUM,くわ,175～179cm,600万円以上,1000万円以上,会社員,少し太め,飲む,吸わない,独身,東京都,,一緒に飲みに行ける相手を探しています。楽しく飲みましょう。,true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191799720,1,46,0,0,0,PREMIUM,ときお,175～179cm,1000万円以上,100万円以上,会社員,普通,時々飲む,吸わない,既婚,東京都,,はじめまして。単身赴任で東京にきてます。よろしくお願いいたします。給与水準の高い業界で働いているのでそれなりの収入があります。期待にお応え出来るか分かりませんが気になったら気軽にメッセージください❗写真は個別に送ることが出来ます。よろしくお願いいたします。,true,false,true,9999-12-31,2018-05-14,2018-05-14
14474033280925,1,50,0,0,0,,昌平,165～170cm,2000万円以上,5000万円以上,会社経営,普通,飲む,吸う,既婚,東京都,,"明るい女性が好きです。<br>
第一印象を大切にしています。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191478679,1,46,0,0,0,DIAMOND,優885,170～174cm,600万円以上,500万円以上,会社員,普通,時々飲む,吸わない,既婚,福岡県,,"募集まもなく締め切ります。<br>
今お会いしている方の中からお一人に絞っていきたいと思います(^-^)<br>
支援系ではありませんので、それを望まれる方はごめんなさいm(_ _)m<br>
なのでパパ活とは違い、癒しや、違う世界感を求めている方、知らない世界の人と出会いたい、一緒に楽しんで行きたい方を望みます。<br>
<br>
可愛い系のお洋服が好きです。<br>
基本はスカート、ワンピ系が好きです。<br>
なので一緒にお洋服選びを楽しみたい、イメチェンしてデートしてみたい方も歓迎です、ただ物品をプレゼントするのが目的ではありませんので好きなものを何でも買うという訳ではありません、お互いが気に入ったお洋服を着ていただいています。<br>
<br>
休日や平日夜にカフェや景色がいい場所でノンビリ一緒に過ごしたい方、日々生活に癒しを求めている方が合うかと思います。<br>
<br>
ツアーコンダクターや編集者の経験もあるので話題には事欠きません(^ ^)<br>
<br>
お付き合い内容は、女性側のご希望により検討しますが、以前お手当詐欺に遭ったので、基本的にお手当という形はとっていません。<br>
<br>
気になる方のメールお待ちしております。<br>
<br>
顔写真はメッセージ交換いただいた方には公開しています。<br>
おつきあいしていただける方は大切にしていきますよ(^-^)",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191808077,2,24,37,4,1,,しめそ,155～159cm,,,無職,普通,時々飲む,吸わない,独身,愛知県,まずは食事から,"３月までは公務員だったのですが、<br>
小説とちゃんと向き合いたい！とわがままを言って<br>
なんと仕事を辞めました。笑<br>
小説を読んだり書いたりしているときが<br>
一番幸せだし、一番自分らしいと感じます。<br>
そういうところを理解してくれて、夢を応援してくれる<br>
優しいパパさんに出会いたいです(^^)<br>
<br>
映画観賞と読書が趣味なので、<br>
そのへんの趣味が合うと嬉しいです♡<br>
絵を描くことや美術館巡りも好きです。<br>
<br>
平日のお昼にランチやお茶ができると<br>
大変嬉しいです♡<br>
よろしくお願いします(｡･ω･｡)",true,false,true,2018-04-11,2018-05-14,2018-05-14
20581191744047,1,51,0,0,0,PREMIUM,優介,175～179cm,1000万円以上,2500万円以上,会社員,やや細め,時々飲む,時々吸う,独身,東京都,,"お昼頃からあまり遅くないお時間で<br>
一緒にお洒落や食事など楽しめて<br>
お互いに居心地のいい時間を過ごしませんか。<br>
フレンチなどお好きな方でしたら嬉しいです。<br>
<br>
無理なお願いや相手の方には嫌な思いはさせたくありません<br>
ひと時ですが楽しく大人のマナーのある時間をご一緒したいです。<br>
<br>
お洒落なども好きですし身だしなみなどには気を使っている方だと<br>
思います。<br>
ポジティブ思考で明るくマメなタイプです。<br>
色々と女性にしてあげるのが好きなので喜んでもいただいて<br>
お返しに素敵な笑顔をちょっとだけ私にください。<br>
<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191744508,1,54,0,0,0,,harada,160～164cm,800万円以上,2500万円以上,会社員,普通,時々飲む,吸わない,独身,埼玉県,,食べ歩きが好きで休みの日は一人で出かけたりします。一人では入りにくいお店などに一緒に出掛けてくれる女性が居れば楽しいかな、と思い登録しました。よろしくお願いします。,true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816217,1,40,0,0,0,PREMIUM,あさひまる,165～169cm,1000万円以上,7500万円以上,会社員,普通,時々飲む,吸わない,既婚,埼玉県,,"初めまして。<br>
オーガニックとか好きです。<br>
美味しいものも好きです。<br>
<br>
良かったら宜しくお願い致します(^ ^)",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191813323,2,22,14,0,0,,ＹＵＮＯＮ,160～164cm,,,アルバイト,細め,時々飲む,吸わない,独身,千葉県,まずは食事から,"はじめましてっ<br>
紳士な方と出逢えたらいいなと思います♡<br>
ぜひ仲良くしてください♪",true,false,true,2018-05-01,2018-05-14,2018-05-14
20581191815626,1,53,0,0,0,PREMIUM,比翼連理,180cm以上,800万円以上,1000万円以上,会社員,普通,時々飲む,吸わない,独身,東京都,,"はじめまして、東京の千葉寄りに住む53歳のメガネ男子？です。<br>
いきなりシュガーな関係と言うよりも初めはお食事や飲み、お出かけなどで仲良くなりたいと思っています。<br>
趣味はドライブやカラオケ、下手ですがゴルフやボーリング、ダーツなども好きです。<br>
ご興味持たれましたらご連絡下さい。<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191759554,2,23,84,2,0,,すーちゃん♪♪,170～174cm,,,会社員,普通,時々飲む,吸わない,独身,愛知県,相手に合わせる,"介護の仕事しています！<br>
よろしければお願いします♪",true,false,true,2017-09-01,2018-05-14,2018-05-14
20581191812613,1,55,0,0,0,DIAMOND,ざこば,170～174cm,1000万円以上,5000万円以上,会社員,普通,飲む,吸わない,既婚,福岡県,,"はじめまして。<br>
福岡市内在住です。<br>
食事に行ったりするのが好きです。<br>
和食でも洋食でも大好きです。<br>
お酒も好きです。<br>
会社員なので平日なら夜になります。<br>
人の話を聞くのが好きなので、いろいろお話したいです。<br>
楽しい時間を一緒に過ごしたいです。<br>
<br>
（メッセージへのお返事が遅くなることがあるかもしれません。その時はごめんなさい）<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816582,1,53,0,0,0,,ぼーぼー,175～179cm,1000万円以上,1億円以上,オーナー,普通,飲む,吸わない,既婚,三重県,,"私に興味を持っていただいた方へ<br>
三重県の中部に暮らしております。会社をいくつか経営していて、近頃は時間にも余裕を得ることができるようになってました。刺激的な体験を求めて登録いたしました。<br>
<br>
明るくて若々しい感性をもった人と、食事をしながら話したいと思っております。<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816583,2,21,36,1,0,,ちゃんきち,155～159cm,,,学生,普通,飲む,吸わない,独身,福岡県,相手に合わせる,"旅行に行くこと、食べること、寝ることが好きです。<br>
",true,false,true,2018-05-13,2018-05-14,2018-05-14
20581191812657,2,28,15,0,0,,ちゅうりっぷ,160～164cm,,,会社員,普通,時々飲む,吸わない,独身,福島県,まずは食事から,"ステキな出会いがあればなと思っています！<br>
写真載せるのは少し不安だったりするのでご要望あれば個別に送らせて下さい。よろしくお願い致します( ˊᵕˋ* )",true,false,true,2018-04-29,2018-05-14,2018-05-14
14474708918532,1,63,0,0,0,,西松,170～175cm,2000万円以上,5000万円以上,オーナー,少し太め,時々飲む,吸わない,既婚,大阪府,,お互いにとって都合の良い関係で、二人の時間を大事にしたいと願っています。,true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191782849,1,29,0,0,0,PREMIUM,ダディP,165～169cm,9000万円以上,1億円以上,会社経営,普通,飲む,吸わない,既婚,東京都,,"■パパにした方がいい理由を書きました。<br>
<br>
はじめまして、ダディPです、<br>
いくつか事業をしています。<br>
<br>
29歳でいよいよ、20代最後になったので<br>
気合いをいれて最後の一年を過ごしてます。<br>
<br>
普段は、人間関係を円滑にするための<br>
コミュニケーションを主にしていますが<br>
たまには自分の趣向や趣味を全面に出して<br>
自分勝手に生きる時間もいいかなと思って<br>
登録してみました。笑<br>
<br>
ですが、すごく冷たくするとかではないので<br>
ご安心ください。<br>
<br>
特に怒ったりすることもないので<br>
かなり温厚で優しい方だと言われます。<br>
<br>
旅行好きでほとんど毎月どこかに行ってますので<br>
タイミングがあえば、一緒にあちこち国内、海外含めて<br>
世界中いけます。<br>
<br>
高級車、高級腕時計、高級シャンパンなど<br>
非日常体験をすること自体は好きなので<br>
日々新しいことをしています。<br>
<br>
たまに女性にもプレゼントしてますし<br>
直近だと1000万円くらいのアクセサリーとか<br>
あげたりしています。<br>
（全員にあげてるわけではありません。笑）<br>
<br>
もし東京ではない方でも、いいな～と思えば<br>
家も借りてもいいですし、場所の制約も<br>
関係ないと考えています。<br>
<br>
そして、せっかくですから<br>
お互いの時間が合う時に<br>
素敵な時間を共有しましょう。<br>
<br>
相性が合えば、長期的な関係になれればと思います＾＾<br>
<br>
<br>
もし、いいな！って思ってくださったならば<br>
どんな風に接していきたいかとか条件とか<br>
なぜパパ活してるのかとかを添えて、メッセージを<br>
くだされば真剣に読んで返信させていただきます！<br>
<br>
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝<br>
メッセージ多くて返信できないことがあるので<br>
LINEを送ってもらえると確実です。<br>
（顔写真とかもあったら一緒にあると返信しやすいです。）<br>
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝<br>
<br>
あ、ちなみに、付き合ってきた女性はいままでで<br>
過去最高に幸せにしてきた自信がありますので<br>
ハードル自分であげちゃいますが、極度の面食いじゃなければ<br>
楽しめると思います！！笑<br>
<br>
よろしくお願いいたします。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14418572086109,2,32,1,0,1,,キョンキョン,160～164cm,,,会社員,やや細め,時々飲む,吸わない,独身,東京都,まずは食事から,"東京都内で社長秘書と事務の仕事をしています。<br>
さばさばした性格で少し人見知りですが美味しいごはんを食べたりお出かけしたりして少しずつ仲良くなれたらと思っています。<br>
よろしくお願いいたします。",true,false,true,2015-09-10,2018-05-14,2018-05-14
14652693118731,1,56,0,0,0,,サッチ,180cm以上,1000万円以上,1000万円以上,会社経営,やや細め,飲む,吸う,独身,長野県,,"１人で自営業（金融業）をして居ます。<br>
素敵貴女と出逢いが有ります様に。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14450905724215,2,21,3,0,0,,ai,155～159cm,,,学生,細め,時々飲む,吸わない,独身,東京都,相手に合わせる,"こんにちは！まだ大学生です！<br>
こういうのは初めてなので<br>
よく分かりません…笑<br>
<br>
紳士的で朗らかな人、<br>
年上の人が好みです笑<br>
<br>
色々経験のない私に優しく<br>
教えてください♪◎",true,false,true,2015-10-17,2018-05-14,2018-05-14
14652702003241,1,57,0,0,0,,えい,165～169cm,500万円以上,500万円以上,公務員,少し太め,飲む,吸う,独身,秋田県,,"すてきな人と出会えたら南国に行ってみたいです。<br>
私はよく真面目な性格だと言われます。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191793678,1,51,0,0,0,DIAMOND,Deon,165～169cm,2000万円以上,6億円以上,会社役員,普通,飲む,吸わない,既婚,東京都,,"特に真面目な性格でもないのですが、これまで仕事があまりに楽しく充実し、家族とも順風満帆にやってきたこともあり、残念ながら浮いた話もほとんどなく、いつの間にかいいおっさんになってしまいました。胸がときめくようなこともないままオトコとしての人生を終えるのかなと思っていたところに、同年代の友人からこちらのサイトを紹介され登録してみました。<br>
<br>
銀行員からITベンチャー企業に転職し、上場後もそのまま役員をしてます。最近は海外にいることも多いです。<br>
<br>
バックパッカーで世界一周した経験や長い間、経営に携わってきましたので人生相談みたいなことはできると思います。<br>
<br>
運動は好きで、特にゴルフとテニスはよくしてます。お酒も好きで、最近、ワインにハマっていて日本では手に入りにくい美味しいワインをよくお土産で持ち帰ってます。<br>
<br>
見た目は自信ないですがお笑い芸人の小峠似です。また関西人ということもあり、面白いとよく言われます。てこともあり、お笑い好きな人やよく笑う人が好きです。<br>
<br>
既婚ですが一度きりではなく心の繋がる長期的なお付き合いしてくれる方を探してます。<br>
<br>
なにぶん不慣れなので要領良くないかもしれませんがご興味あればお声がけください。",true,false,true,9999-12-31,2018-05-14,2018-05-14
